AreaId,AreaCode,AreaName,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
275,E08000032,Bradford                                                                                            ,0,0,0,1,3,15,30,39,39,29,18,8,10,10,1
276,E08000033,Calderdale                                                                                          ,0,0,0,0,6,7,9,12,8,5,1,0,2,1,0
277,E08000034,Kirklees                                                                                            ,0,0,0,0,3,12,20,18,18,22,15,7,7,5,1
278,E08000035,Leeds                                                                                               ,0,0,0,1,7,18,45,73,59,44,32,18,18,11,3
279,E08000036,Wakefield                                                                                           ,0,0,0,2,3,17,19,17,11,7,10,8,5,13,4
280,E08000037,Gateshead                                                                                           ,0,0,0,0,6,15,20,26,20,17,11,6,4,0,2
281,E09000002,Barking and Dagenham                                                                                ,0,0,2,4,5,9,4,3,3,2,0,0,1,0,1
282,E09000003,Barnet                                                                                              ,0,0,0,5,20,28,29,30,14,14,3,3,2,0,0
283,E09000004,Bexley                                                                                              ,0,0,1,1,8,17,10,8,3,6,2,3,5,2,1
284,E09000005,Brent                                                                                               ,0,0,2,2,12,28,19,9,5,1,3,1,0,1,1
285,E09000006,Bromley                                                                                             ,0,0,1,4,9,20,16,15,10,13,6,6,3,0,0
286,E09000007,Camden                                                                                              ,0,0,0,0,3,11,4,9,1,0,1,1,1,0,0
287,E09000008,Croydon                                                                                             ,0,0,3,6,20,35,29,26,12,11,8,5,2,2,2
288,E09000009,Ealing                                                                                              ,0,1,0,6,23,20,41,19,8,7,6,4,0,2,1
289,E09000010,Enfield                                                                                             ,0,0,1,3,13,27,28,13,15,7,2,5,1,2,0
290,E09000011,Greenwich                                                                                           ,0,0,1,3,6,16,12,1,6,0,0,0,0,0,0
291,E09000012,Hackney                                                                                             ,0,0,0,0,3,9,6,2,1,0,0,0,2,0,0
292,E09000013,Hammersmith and Fulham                                                                              ,0,0,2,7,12,13,8,7,9,3,1,0,0,1,0
293,E09000014,Haringey                                                                                            ,0,0,0,0,3,9,6,4,1,4,2,2,1,0,0
294,E09000015,Harrow                                                                                              ,0,0,0,4,9,12,21,11,10,12,1,1,1,1,1
295,E09000016,Havering                                                                                            ,0,0,0,2,4,15,16,9,7,5,5,0,2,2,0
296,E09000017,Hillingdon                                                                                          ,0,0,0,1,12,23,20,25,3,3,1,4,0,1,0
297,E09000018,Hounslow                                                                                            ,0,0,0,1,0,3,3,6,2,4,0,0,0,0,0
298,E09000019,Islington                                                                                           ,0,0,0,0,7,11,10,4,2,0,2,1,0,0,0
299,E09000020,Kensington and Chelsea                                                                              ,0,0,0,1,7,6,8,6,1,1,2,0,0,1,0
300,E09000021,Kingston upon Thames                                                                                ,0,0,0,3,2,6,14,12,5,5,5,1,0,1,0
301,E09000022,Lambeth                                                                                             ,0,0,3,6,5,9,6,6,4,2,1,1,2,0,0
302,E09000023,Lewisham                                                                                            ,0,0,1,6,4,9,9,9,4,0,5,1,1,1,0
303,E09000024,Merton                                                                                              ,0,1,1,4,6,8,6,6,6,6,1,2,2,1,0
304,E09000025,Newham                                                                                              ,0,0,1,4,12,14,12,4,2,3,0,0,0,2,0
305,E09000026,Redbridge                                                                                           ,0,0,0,3,8,21,7,9,3,5,1,8,1,1,1
306,E09000027,Richmond upon Thames                                                                                ,0,0,0,2,4,12,12,11,5,1,4,2,2,0,0
307,E09000028,Southwark                                                                                           ,1,0,5,13,11,16,5,6,4,1,2,5,0,1,1
308,E09000029,Sutton                                                                                              ,0,0,0,1,3,14,7,8,12,4,2,0,3,2,0
309,E09000030,Tower Hamlets                                                                                       ,0,0,0,2,3,13,13,2,1,0,1,0,0,0,0
310,E09000031,Waltham Forest                                                                                      ,0,0,0,4,4,7,8,6,6,5,3,2,0,2,1
311,E09000032,Wandsworth                                                                                          ,0,0,5,7,3,9,8,5,2,2,0,0,0,0,0
312,E09000033,Westminster                                                                                         ,0,0,0,2,9,8,10,7,0,1,0,0,1,0,1
313,W06000001,Isle of Anglesey                                                                                    ,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
314,W06000002,Gwynedd                                                                                             ,0,0,0,0,1,4,4,3,4,2,0,0,0,0,0
315,W06000003,Conwy                                                                                               ,0,0,0,0,0,1,1,3,5,2,1,4,3,1,1
316,W06000004,Denbighshire                                                                                        ,0,0,0,0,0,1,2,2,4,3,2,6,8,0,1
317,W06000005,Flintshire                                                                                          ,0,0,0,0,1,0,2,0,2,6,4,4,4,2,0
318,W06000006,Wrexham                                                                                             ,0,0,0,0,0,1,3,1,0,1,5,2,3,1,3
319,W06000008,Ceredigion                                                                                          ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320,W06000009,Pembrokeshire                                                                                       ,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0
321,W06000010,Carmarthenshire                                                                                     ,0,0,0,0,1,1,5,3,5,6,7,8,3,1,1
322,W06000011,Swansea                                                                                             ,0,0,0,0,1,4,12,23,14,9,9,3,2,3,2
323,W06000012,Neath Port Talbot                                                                                   ,0,0,0,0,0,2,6,5,5,7,1,3,3,2,0
324,W06000013,Bridgend                                                                                            ,0,0,0,0,0,11,5,5,2,1,1,3,0,1,0
325,W06000014,Vale of Glamorgan                                                                                   ,0,0,0,0,2,3,4,3,7,0,0,1,0,0,1
326,W06000015,Cardiff                                                                                             ,0,0,1,1,8,31,35,26,12,15,7,5,3,2,2
327,W06000016,Rhondda Cynon Taf                                                                                   ,0,0,0,1,4,17,21,19,14,9,4,4,3,0,2
328,W06000018,Caerphilly                                                                                          ,0,0,0,2,3,9,7,3,3,2,0,1,0,0,0
329,W06000019,Blaenau Gwent                                                                                       ,0,0,0,1,1,4,10,5,1,1,0,1,0,0,0
330,W06000020,Torfaen                                                                                             ,0,0,0,0,2,3,2,1,4,0,1,0,0,1,1
331,W06000021,Monmouthshire                                                                                       ,0,0,0,1,0,3,2,4,1,2,5,4,8,1,1
332,W06000022,Newport                                                                                             ,0,0,1,0,2,4,11,8,11,12,7,4,3,1,0
333,W06000023,Powys                                                                                               ,0,0,0,0,0,7,15,10,6,7,3,0,0,1,0
334,W06000024,Merthyr Tydfil                                                                                      ,0,0,0,0,0,10,7,7,2,2,1,0,0,1,0
